Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
Q9H3Z4	Cal33-HSC6	0.447448214725396	0.271827170037518	1.64607612500119	6	0.150848709957298	0.230692743757943	NA	0.423076923076923	0.346153846153846
Q9H410	Cal33-HSC6	-0.15703582168565	0.111889354348532	-1.40349207125182	6	0.210049642458233	0.302076811918254	NA	0.360294117647059	0.242647058823529
Q9H425	Cal33-HSC6	0.274136901372567	0.394348996211495	0.695163177810002	4	0.525222697716947	0.620522845837016	NA	0.25	0
Q9H4A3	Cal33-HSC6	-0.165321508965084	0.262444237905217	-0.629930038794718	6	0.551958694243619	0.642256163471558	NA	0.51875	0.26875
Q9H4A4	Cal33-HSC6	-0.182625184513169	0.37927740511081	-0.48150821022363	6	0.647213287933348	0.726887869058123	NA	0.34375	0.09375
Q9H4E7	Cal33-HSC6	1.19861042961037	0.354141556024369	3.38455176812939	1	0.182892305028151	0.269721676336097	NA	0.625	0
Q9H4G0	Cal33-HSC6	1.94272225166042	0.0932285485706294	20.8382762731592	6	7.95217574456331e-07	0.000153739791840006	NA	0.363636363636364	0.363636363636364
Q9H4H8	Cal33-HSC6	0.861538661672507	0.353514700624887	2.43706601210534	6	0.050673335624501	0.100312534553026	NA	0.520833333333333	0.354166666666667
Q9H4I2	Cal33-HSC6	-0.0200985091958189	0.157410161290157	-0.127682412819405	6	0.902572203442029	0.932443184866782	NA	0.416666666666667	0.416666666666667
Q9H4L4	Cal33-HSC6	0.26542823274649	0.152798958567807	1.73710760357508	6	0.133041335958804	0.21048149990039	NA	0.289473684210526	0.184210526315789
Q9H4L5	Cal33-HSC6	-0.018852861174802	0.138125333439116	-0.136490973128489	6	0.895897754226304	0.927051819777884	NA	0.29375	0.24375
Q9H4L7	Cal33-HSC6	-1.03812689916441	0.23481313088564	-4.42107685907056	6	0.00446576118078301	0.016572241957591	NA	0.303571428571429	0.160714285714286
Q9H4M7	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q9H4M9	Cal33-HSC6	0.100890620945915	0.308310233258529	0.327237341036664	6	0.754603962402528	0.814493538445099	NA	0.0625	0.0625
Q9H4Z2	Cal33-HSC6	-0.0636280081071809	0.317699801052046	-0.200277141806448	6	0.847879732309857	0.891561779284869	NA	0.520833333333333	0.354166666666667
Q9H4Z3	Cal33-HSC6	0.679368810072929	0.182728608514139	3.71791158263191	6	0.00987672512182569	0.0289305361434158	NA	0.511363636363636	0.238636363636364
Q9H501	Cal33-HSC6	-0.157477072156834	0.124870859543362	-1.26111946960811	6	0.254081824080322	0.34902777603286	NA	0.421052631578947	0.210526315789474
Q9H582	Cal33-HSC6	0.728485054734569	0.146537976756242	4.97130553362534	6	0.00252355315295594	0.0110980569599609	NA	0.05	0.05
Q9H583	Cal33-HSC6	3.5368510919448	0.421380013403027	8.3934951337191	1	0.075490964339181	0.135568657899578	NA	0.625	0
Q9H5H4	Cal33-HSC6	1.27261024955911	0.315455497438877	4.03419899127197	6	0.00684759424569581	0.0223847434068742	NA	0.291666666666667	0.291666666666667
Q9H5I1	Cal33-HSC6	-1.17686710013704	0.195822737065558	-6.00985931344144	6	0.000956259759031131	0.00576849116201911	NA	0.208333333333333	0.208333333333333
Q9H5J0	Cal33-HSC6	0.418722453653627	0.803374375409759	0.52120464190815	4	0.629748999684137	0.711540556980213	NA	0.25	0
Q9H5Q4	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q9H609	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q9H6A9	Cal33-HSC6	-0.289992763444708	0.292047429513449	-0.99296461512377	6	0.359068519657279	0.459700107192914	NA	0.291666666666667	0.291666666666667
Q9H6E5	Cal33-HSC6	-3.76218234254348	0.20081193638423	-18.7348541639725	3	0.000331958104618169	0.00283365845872453	NA	0.375	0
Q9H6F5	Cal33-HSC6	-0.739478148516537	0.112088449528734	-6.59727341778399	6	0.000582973210946802	0.00416185359563816	NA	0.389112903225806	0.243951612903226
Q9H6H4	Cal33-HSC6	1.20284724236131	0.173927261473123	6.91580625241542	6	0.0004521849424175	0.00350552146604267	NA	0.3125	0.1875
Q9H6K1	Cal33-HSC6	1.42616691433368	0.132141957251775	10.7926879849097	6	3.74308499910825e-05	0.000789270373321898	NA	0.0833333333333334	0.0833333333333333
Q9H6R7	Cal33-HSC6	0.00167087919282045	0.283329653344476	0.00589729727579545	4	0.995577059089249	0.995889838561159	NA	0.375	0.125
Q9H6S0	Cal33-HSC6	1.55963418163212	0.308507003957322	5.05542552235824	6	0.00232114850035625	0.0105278302352341	NA	0.625	0.425
Q9H6S3	Cal33-HSC6	0.784132869267645	0.115305608066676	6.800474689958	6	0.000495206096538858	0.00373634173312731	NA	0.661458333333333	0.369791666666667
Q9H6T3	Cal33-HSC6	-0.0678189182052423	0.174273272535686	-0.389152721002327	5	0.713184711853724	0.782487981579	NA	0.375	0.25
Q9H6W3	Cal33-HSC6	-0.883609321265479	0.505584004534239	-1.7477003096241	6	0.13110690543859	0.208305582293647	NA	0	0
Q9H6Z4	Cal33-HSC6	-0.118102549651807	0.221118117914827	-0.534115208493673	6	0.612462091665243	0.696705716278004	NA	0.104166666666667	0.104166666666667
Q9H707	Cal33-HSC6	0.349128019290415	0.397278169071161	0.87879991016541	4	0.429132442543701	0.529801355974852	NA	0.5625	0.3125
Q9H773	Cal33-HSC6	1.07553165853156	0.368594534248169	2.9179262267829	4	0.0433331952825404	0.0886715255653012	NA	0.625	0
Q9H788	Cal33-HSC6	0.145862399791611	0.214897663516876	0.678752841722526	6	0.522598772058599	0.618110880473469	NA	0	0
Q9H792	Cal33-HSC6	-1.4725993027898	0.200363232188663	-7.34964836963301	6	0.000324689398825129	0.00281154243736157	NA	0.375	0.0416666666666667
Q9H7D0	Cal33-HSC6	0.446063575933981	0.247181552184015	1.80459897590541	6	0.121178132859574	0.195654754069413	NA	0.3125	0.3125
Q9H7D7	Cal33-HSC6	-1.18094858238437	0.305159500819319	-3.8699387671485	4	0.0179944212882024	0.0455077342189328	NA	0.25	0
Q9H7E9	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5625	0.0625
Q9H7F4	Cal33-HSC6	0.240700166009099	0.204394662472146	1.17762451865346	6	0.283536714553068	0.381081004279008	NA	0.3125	0.3125
Q9H7L9	Cal33-HSC6	-0.703771144930835	0.163524083425737	-4.30377672931858	6	0.00507180038003474	0.0178635093031312	NA	0.493055555555556	0.326388888888889
Q9H7N4	Cal33-HSC6	-0.0944303486995348	0.0896858113400263	-1.05290176103242	6	0.332929521782102	0.433557299531375	NA	0.241666666666667	0.208333333333333
Q9H7Z6	Cal33-HSC6	-0.153539510162951	0.288948946056902	-0.531372452670981	5	0.617910411149027	0.701650053173503	NA	0.125	0
Q9H813	Cal33-HSC6	2.57038668688019	0.314072695800526	8.18405012995045	2	0.0146038703013736	0.0386202018601108	NA	0.75	0
Q9H869	Cal33-HSC6	0.29575575476915	0.099749933171589	2.96497195903272	6	0.0251205738123521	0.0584677682883985	NA	0	0
Q9H8G2	Cal33-HSC6	0.573811401647886	0.574290003000678	0.999166620783417	6	0.356289763034036	0.45761460488115	NA	0.40625	0.40625
Q9H8M2	Cal33-HSC6	0.554001497112418	0.142283539507553	3.89364433180275	6	0.00804278956883975	0.0251279747860837	NA	0.160714285714286	0.160714285714286
Q9H8M9	Cal33-HSC6	-2.4633566298275	0.143713281235809	-17.1407722977639	6	2.52388187371722e-06	0.000211474733839885	NA	0.40625	0.40625
Q9H8N7	Cal33-HSC6	1.05057431953471	0.271242836659077	3.87318733454763	3	0.0304621266697804	0.0679211563841603	NA	0.375	0
Q9H8S9	Cal33-HSC6	0.502374740486352	0.359003759174514	1.39935788316396	6	0.211224236353939	0.303354970027489	NA	0.125	0.125
Q9H8T0	Cal33-HSC6	0.416665670951419	0.191171703169871	2.17953632280599	6	0.0721074073866557	0.131135194749323	NA	0.5	0.3
Q9H8U3	Cal33-HSC6	-1.61916968521275	0.800778599812264	-2.02199420113419	3	0.136393319010514	0.214675680693071	NA	0.375	0
Q9H8V3	Cal33-HSC6	-0.0259948528872159	0.255677207352182	-0.101670591432147	6	0.922330727747907	0.944884503587302	NA	0.447916666666667	0.28125
Q9H8W4	Cal33-HSC6	2.32050057815716	0.601329073295246	3.85895291149148	6	0.00837246798419389	0.0259402120765713	NA	0.25	0.25
Q9H8Y5	Cal33-HSC6	1.37523648818168	0.451818231301936	3.04378263847139	6	0.022692341078389	0.0539599805777376	NA	0.25	0.25
Q9H8Y8	Cal33-HSC6	0.459496514979971	0.132707227127962	3.46248297793838	6	0.0134264878184609	0.0362902692818162	NA	0.25	0.138888888888889
Q9H910	Cal33-HSC6	-0.937198081243343	0.106439269515467	-8.80500294214399	6	0.000119087645421789	0.0016216058255581	NA	0.333333333333333	0.222222222222222
Q9H930	Cal33-HSC6	-2.72505402561544	0.0790935428292256	-34.4535587626822	5	3.87455166173112e-07	9.33253130186123e-05	NA	0.333333333333333	0.208333333333333
Q9H972	Cal33-HSC6	0.945208021448459	0.191309950241362	4.94071542152386	3	0.015903501070639	0.0413024040855746	NA	0.375	0
Q9H981	Cal33-HSC6	-0.372401858573585	0.394308466030542	-0.944442969542377	6	0.381403987208302	0.482667048994926	NA	0.5	0.5
Q9H9A7	Cal33-HSC6	-2.72937586718715	0.171315642989078	-15.9318543220315	5	1.77342412193138e-05	0.000537769752783762	NA	0.5625	0
Q9H9B1	Cal33-HSC6	0.00845916422317482	0.316265930566392	0.0267469980342984	6	0.979528942165935	0.98478691249016	NA	0.28125	0.28125
Q9H9D4	Cal33-HSC6	-0.767745335065436	0.641202000973991	-1.19735330504151	4	0.297273012912131	0.395695766941036	NA	0.4375	0.1875
Q9H9E1	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q9H9E3	Cal33-HSC6	-1.20084997263415	0.181500984182421	-6.61621741635963	6	0.000574076210090979	0.00413542681658298	NA	0.416666666666667	0.0833333333333333
Q9H9J4	Cal33-HSC6	0.864582674270869	0.188293452864205	4.59167677430823	6	0.00372446369933499	0.0144537664393552	NA	0.485294117647059	0.308823529411765
Q9H9L4	Cal33-HSC6	-0.632078590097926	0.541025159222289	-1.16829796049878	5	0.295356329268992	0.393808439025322	NA	0.125	0
Q9H9L7	Cal33-HSC6	-0.583275595454041	0.872211073533366	-0.668732160314321	5	0.53329554005615	0.627008660162253	NA	0.375	0.25
Q9HA82	Cal33-HSC6	-0.828849451639578	0.30654943537993	-2.7038035500288	3	0.0735488546115106	0.133056564251733	NA	0.375	0
Q9HA90	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q9HAF1	Cal33-HSC6	0.087926376877455	0.272302524376839	0.322899602486879	4	0.762945680938132	0.820404947013513	NA	0.75	0.25
Q9HAH7	Cal33-HSC6	-0.125920960241329	0.372228822094729	-0.338289118861632	6	0.746668744131239	0.808554376481077	NA	0.375	0.175
Q9HAJ7	Cal33-HSC6	-1.33092695893278	0.339938518884216	-3.91519902863994	4	0.0173176660388403	0.0441115589341341	NA	0.541666666666667	0.291666666666667
Q9HAN9	Cal33-HSC6	-0.018459136277193	0.484845913985875	-0.0380721704457446	6	0.970865276436372	0.979789236188085	NA	0.35	0.35
Q9HAP2	Cal33-HSC6	-2.28625177864052	1.8050538396103	-1.2665837043033	3	0.294706444915357	0.393601225088295	NA	0.375	0
Q9HAS0	Cal33-HSC6	-0.394378743116616	0.101858625584775	-3.87182470657218	5	0.0117385648650785	0.032699554269825	NA	0.1875	0.0625
Q9HAU0	Cal33-HSC6	-2.16460966564525	0.218279906494859	-9.91666938292477	6	6.07494166291467e-05	0.00105285573494917	NA	0.524193548387097	0.298387096774194
Q9HAW0	Cal33-HSC6	-0.0635786863806311	0.129277165066751	-0.491801366063394	5	0.643688392120441	0.723950491173255	NA	0.583333333333333	0.166666666666667
Q9HAW4	Cal33-HSC6	0.366098011615695	0.381200996744646	0.960380520360843	6	0.373950749679441	0.475604009409132	NA	0.386363636363636	0.204545454545455
Q9HAZ1	Cal33-HSC6	-0.393884679906238	0.131260092124206	-3.00079539433448	3	0.0576323564945973	0.111145622700665	NA	0.625	0.25
Q9HB09	Cal33-HSC6	1.35486679528715	0.165996071738819	8.16204131275423	6	0.000182008760001295	0.00199048109910633	NA	0.363636363636364	0.272727272727273
Q9HB19	Cal33-HSC6	0.031255906853703	0.767352913119386	0.0407321146754286	6	0.96883102437612	0.978999182553902	NA	0.375	0.375
Q9HB20	Cal33-HSC6	1.58571517489089	0.274783464544265	5.77078092206472	5	0.00219612975900807	0.0101931153829179	NA	0.3125	0.1875
Q9HB21	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q9HB58	Cal33-HSC6	-1.65240060990123	0.332239111816348	-4.97352825459824	6	0.00251795400489674	0.0110887490340127	NA	0.5625	0.3625
Q9HB90	Cal33-HSC6	0.226487526435923	0.299073588934332	0.757296982468264	4	0.491032599845441	0.587320735502586	NA	0.25	0
Q9HB96	Cal33-HSC6	0.722477873979531	0.165558196542034	4.36389069867706	5	0.00726363888065196	0.0233274932368499	NA	0.5625	0
Q9HBD1	Cal33-HSC6	1.19724587989489	0.466793249756443	2.56483117637105	4	0.0623185633803951	0.118135795349841	NA	0.375	0.125
Q9HBM0	Cal33-HSC6	-0.441879916790237	0.157310036145031	-2.80897473307329	5	0.0375936293874384	0.0793228071369144	NA	0.125	0
Q9HC35	Cal33-HSC6	0.0469346354394574	0.115939231281368	0.404820999076263	6	0.699646353057817	0.770554821216219	NA	0.234375	0.234375
Q9HC44	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.8125	0
Q9HC52	Cal33-HSC6	0.776986999460963	0.16246423702975	4.78251099236494	6	0.00305496303053632	0.0126653675640985	NA	0.225	0.225
Q9HC62	Cal33-HSC6	0.415267133446632	0.177769101403846	2.33599163278241	6	0.0581619581738568	0.111759730589456	NA	0.0625	0.0625
Q9HC98	Cal33-HSC6	2.31277325986856	0.290766095282547	7.95406788271224	3	0.00414502226080371	0.0156556949921696	NA	0.5	0.125
Q9HCD5	Cal33-HSC6	-1.00820004040572	0.132061396106119	-7.63432819985919	6	0.000263533579517583	0.0024975382833478	NA	0.425925925925926	0.314814814814815
Q9HCD6	Cal33-HSC6	-0.740975484316168	0.193314971275161	-3.83299585866775	6	0.00862899364534453	0.0263478487457263	NA	0.458333333333333	0.347222222222222
Q9HCE1	Cal33-HSC6	0.981769160382715	0.708802085291976	1.38511042892643	3	0.260045303555114	0.355510625384064	NA	0.375	0
Q9HCE5	Cal33-HSC6	-1.83765881854547	0.515031305547288	-3.56805265767818	6	0.011811875453108	0.0328142006140353	NA	0.3125	0.3125
Q9HCE9	Cal33-HSC6	0.0314445447891763	0.113605875946035	0.276786253592315	5	0.793021821961431	0.844757939486516	NA	0.125	0
Q9HCG8	Cal33-HSC6	-1.73727781375848	0.315841325963491	-5.50047657145189	6	0.00151419530920682	0.00798211566972603	NA	0.301136363636364	0.164772727272727
Q9HCH0	Cal33-HSC6	0.645796922453677	0.27781773411421	2.32453455324847	2	0.145683856683338	0.225123426091046	NA	0.625	0.125
Q9HCI7	Cal33-HSC6	1.94118701694071	0.195949074476997	9.90658936318984	6	6.11024299823626e-05	0.00105285573494917	NA	0.416666666666667	0.305555555555556
Q9HCK4	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q9HCK8	Cal33-HSC6	-0.111505939778185	0.235828222236831	-0.472826953112528	6	0.65304629402363	0.730604146230231	NA	0.473214285714286	0.1875
Q9HCM1	Cal33-HSC6	0.257270763631933	0.316445459532422	0.813001911963201	5	0.453174428331296	0.553686638452358	NA	0.6	0.125
Q9HCM4	Cal33-HSC6	-0.352631369840358	0.247593722515473	-1.42423388710237	5	0.213681579691235	0.305643373646403	NA	0.25	0.125
Q9HCM7	Cal33-HSC6	-0.803806266769356	0.136926130902743	-5.87036427210735	6	0.0010813268190395	0.00633787174577888	NA	0.5	0.5
Q9HCS5	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9HD20	Cal33-HSC6	-0.548867296218083	0.444523467873419	-1.23473187781028	6	0.263088773339647	0.35828684957803	NA	0.333333333333333	0.333333333333333
Q9HD43	Cal33-HSC6	-0.719765029058279	0.169587648603606	-4.2442066682619	3	0.0239577215693645	0.0561305264730365	NA	0.375	0
Q9HDC5	Cal33-HSC6	0.267971320132038	0.173649587986222	1.54317279551103	6	0.17373325159682	0.258851976174204	NA	0.55	0.216666666666667
Q9NNX1	Cal33-HSC6	-0.417304139960096	0.40363889084561	-1.03385513493474	3	0.377238831978685	0.47891883613243	NA	0.375	0
Q9NP56	Cal33-HSC6	-0.0536925214308083	0.367442196043511	-0.146125083098649	5	0.889531236862417	0.923465098849017	NA	0.125	0
Q9NP64	Cal33-HSC6	1.23764979259922	0.321028061653526	3.85526980484022	6	0.00840834439739302	0.026006303908721	NA	0.25	0.25
Q9NP66	Cal33-HSC6	0.565938498241029	0.274817408190826	2.05932550622141	6	0.0851358926732646	0.149501255199945	NA	0.291666666666667	0.291666666666667
Q9NP72	Cal33-HSC6	-1.01338412752987	0.269517207689391	-3.75999787255794	6	0.00939854941620277	0.0279672722814856	NA	0.1875	0.1875
Q9NP74	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.6875	0.1875
Q9NP87	Cal33-HSC6	0.448518900680612	0.315952485337948	1.41957706140804	4	0.228744487292086	0.322124036947369	NA	0.625	0
Q9NPC7	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9NPD8	Cal33-HSC6	0.795301569016855	0.587094484403129	1.35463982398915	3	0.268522736248329	0.364284785775322	NA	0.375	0
Q9NPE2	Cal33-HSC6	0.74902658922852	0.262893953046384	2.849158683754	4	0.0464352845939655	0.0937539290724072	NA	0.25	0
Q9NPF5	Cal33-HSC6	-2.39625513397991	1.16483115241529	-2.05716951251798	5	0.0947739592819659	0.16188856564044	NA	0.125	0
Q9NPG3	Cal33-HSC6	-2.91359428739015	0.119890836818759	-24.3020598129171	6	3.19095271983372e-07	9.33253130186123e-05	NA	0.410714285714286	0.267857142857143
Q9NPH3	Cal33-HSC6	1.74927632414833	0.262262592877274	6.66994215590212	6	0.000549679996342256	0.00399584727934645	NA	0.4375	0.270833333333333
Q9NPI1	Cal33-HSC6	0.156553303414072	0.279670920313355	0.559776837858806	6	0.595895054183412	0.68298410817854	NA	0.1875	0.1875
Q9NPI6	Cal33-HSC6	1.4526611755115	0.353651547752693	4.10760587573431	6	0.0063032800935352	0.0210594373744135	NA	0.302083333333333	0.21875
Q9NPQ8	Cal33-HSC6	-0.261690876666757	0.172441616758866	-1.51756218472883	6	0.179919680448264	0.266077223663387	NA	0.333333333333333	0
Q9NPR2	Cal33-HSC6	0.288478868457413	0.111477691540216	2.58777217640306	6	0.0413354383393645	0.085517891924975	NA	0.166666666666667	0.166666666666667
Q9NQ29	Cal33-HSC6	-1.14854330599504	0.260810014872708	-4.40375461255044	6	0.00454990103588138	0.0168061309724435	NA	0.0625	0.0625
Q9NQ55	Cal33-HSC6	-1.62787895024437	0.0809433016499143	-20.1113485249844	6	9.81445572811879e-07	0.000153739791840006	NA	0.267857142857143	0.125
Q9NQA3	Cal33-HSC6	-2.13556033660761	0.251343386219703	-8.49658456793802	3	0.00342368497277912	0.0137389974033522	NA	0.6875	0
Q9NQB0	Cal33-HSC6	-1.56089648320285	0.235470254375365	-6.62884782344784	4	0.00268672427746997	0.0116546731600332	NA	0.583333333333333	0.333333333333333
Q9NQC1	Cal33-HSC6	-0.78506295509633	0.459352526505078	-1.70906419317942	6	0.138297870349698	0.216702962201496	NA	0.3125	0.3125
Q9NQC3	Cal33-HSC6	-1.04962140722514	0.444961121553138	-2.35890588274641	6	0.056368265412396	0.109237101079166	NA	0.380681818181818	0.244318181818182
Q9NQC7	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9NQG5	Cal33-HSC6	-0.484380420122435	0.155243633831347	-3.12013064992187	6	0.0205814867075644	0.0502156733156208	NA	0.394230769230769	0.394230769230769
Q9NQG6	Cal33-HSC6	0.914740290215473	0.288350476662301	3.17232106152112	6	0.0192620868201336	0.0477521104067796	NA	0.5	0.3
Q9NQP4	Cal33-HSC6	1.48699239708464	0.140381196034694	10.592532611826	6	4.16751670750948e-05	0.000855026172860818	NA	0	0
Q9NQR1	Cal33-HSC6	-1.83568188077147	0.544837587048717	-3.3692276825375	2	0.0779336864121438	0.138781240232811	NA	0.5	0
Q9NQS7	Cal33-HSC6	-0.337638617921547	0.0779916951039146	-4.32916116865628	6	0.00493318899901452	0.0176486222166991	NA	0.505681818181818	0.267045454545455
Q9NQT4	Cal33-HSC6	-0.0707261839901963	0.471294315118766	-0.150067976042472	6	0.885628618620638	0.921104216895894	NA	0.703125	0.328125
Q9NQT5	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0
Q9NQT8	Cal33-HSC6	0.756284100521527	0.268251890143405	2.81930576562657	4	0.0478618752503246	0.0956553572037792	NA	0.6875	0.25
Q9NQU5	Cal33-HSC6	0.204199340173975	0.309169522995146	0.660476938980757	6	0.533469365697093	0.627008660162253	NA	0.4375	0.3125
Q9NQV5	Cal33-HSC6	-0.176472116294042	0.290271767584473	-0.607954806499347	4	0.576044571529709	0.663576669953181	NA	0.25	0
Q9NQW6	Cal33-HSC6	-1.03526927236093	0.133448371141328	-7.75782621778526	6	0.000241209640876594	0.0023704058535527	NA	0.420454545454545	0.238636363636364
Q9NQX3	Cal33-HSC6	-1.01046459511761	0.512768301507365	-1.97060659199718	5	0.105841858229312	0.176723491148279	NA	0.4375	0.3125
Q9NQX5	Cal33-HSC6	1.86391722216286	0.205109467529788	9.08742655622255	6	9.96849109338172e-05	0.00146942942783923	NA	0.3125	0.3125
Q9NQZ2	Cal33-HSC6	-1.43857107857157	0.236147864033449	-6.09182337710158	6	0.00089052017514657	0.00555948340864801	NA	0.260416666666667	0.177083333333333
Q9NR12	Cal33-HSC6	-0.850643044007558	0.208420026254885	-4.08138823937808	6	0.00649192260003773	0.0214422007868466	NA	0.333333333333333	0.166666666666667
Q9NR19	Cal33-HSC6	1.40158390834658	0.217433279898143	6.44604132818656	6	0.000659959070020921	0.00451894554612175	NA	0.458333333333333	0.236111111111111
Q9NR30	Cal33-HSC6	-0.903341971718425	0.176921405203272	-5.10589417193775	6	0.0022085793355362	0.0102020816017526	NA	0.236111111111111	0.169444444444444
Q9NR33	Cal33-HSC6	-0.26609505915152	0.18470229431473	-1.44067002599382	1	0.386281612852885	0.48726087218371	NA	0.8125	0
Q9NR45	Cal33-HSC6	1.48455588464963	0.191095186008219	7.76867233372265	6	0.00023935539869302	0.00235946622117206	NA	0.25	0.25
Q9NR48	Cal33-HSC6	-0.548996900546655	0.217087954682625	-2.52891461135773	6	0.0447452044212557	0.0911278556733803	NA	0.617647058823529	0.205882352941176
Q9NR56	Cal33-HSC6	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.8125	0
Q9NRA2	Cal33-HSC6	1.53467306440593	0.137498834385741	11.1613532671887	4	0.000366769180276005	0.00304906806788199	NA	0.25	0
Q9NRA8	Cal33-HSC6	0.493011035244792	0.159519111400728	3.09060795860566	6	0.0213712409327373	0.0517067105849815	NA	0.40625	0.28125
Q9NRF2	Cal33-HSC6	2.65299372916201	0.537302965359932	4.93761229734663	4	0.00783012334161515	0.0246598543221589	NA	0.625	0.125
Q9NRF8	Cal33-HSC6	1.1313174723727	0.388278338154372	2.91367650781206	2	0.100370443551987	0.169604013378578	NA	0.5	0
Q9NRF9	Cal33-HSC6	0.710279100335692	1.67206096127793	0.424792586385629	2	0.712323763888006	0.781812776359673	NA	0.5	0
Q9NRG9	Cal33-HSC6	-0.0173265880757356	0.328360464083157	-0.0527669740147149	6	0.959630553740443	0.972767807421067	NA	0.21875	0.21875
Q9NRH2	Cal33-HSC6	1.42105666805055	0.339248608130319	4.18883566208964	1	0.149187792493643	0.228922376530005	NA	0.625	0
Q9NRJ5	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.75	0
Q9NRL2	Cal33-HSC6	0.448211866255873	0.0989450139813124	4.52990856457432	6	0.00397554196493433	0.0152507537546396	NA	0.375	0.136904761904762
Q9NRL3	Cal33-HSC6	0.511925215419172	0.446320779108527	1.14698942863848	4	0.315329066651634	0.415222393804302	NA	0.25	0
Q9NRM7	Cal33-HSC6	-0.255670756943454	0.310438460975306	-0.823579514407499	6	0.441677320129325	0.541928265421496	NA	0.1875	0.1875
Q9NRP7	Cal33-HSC6	0.658444003677226	3.34838848671772	0.196645044710051	1	0.876389085874619	0.915793518025857	NA	0.625	0
Q9NRR3	Cal33-HSC6	0.70572505601075	0.259201811733478	2.72268566060953	3	0.0723852941727934	0.131399530585048	NA	0.625	0.25
Q9NRR4	Cal33-HSC6	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
Q9NRR5	Cal33-HSC6	0.657068188659782	0.226774322814658	2.89745408785457	3	0.0626317887005943	0.118561007861291	NA	0.6875	0
Q9NRR8	Cal33-HSC6	0.380327347083976	0.141979021795706	2.67875734227293	4	0.0552999602889233	0.107823070153051	NA	0.25	0
Q9NRX5	Cal33-HSC6	-1.96367175657615	0.300331159671174	-6.53835505688498	4	0.00282757263476974	0.0120521971473987	NA	0.25	0
Q9NRY4	Cal33-HSC6	2.23235462326717	0.260874013350188	8.55721347864011	6	0.00013977810682575	0.00171174420051226	NA	0.464285714285714	0.321428571428571
Q9NRZ9	Cal33-HSC6	-0.110769526860994	0.980175582511144	-0.113009881940958	6	0.91370903149514	0.938467598800169	NA	0.5	0.25
Q9NS23	Cal33-HSC6	0.598790598178934	0.229331369161706	2.61102787799046	5	0.0476106429431213	0.0954611379917496	NA	0.5	0.375
Q9NS56	Cal33-HSC6	0.127139821006429	0.221541460667371	0.573887256242841	6	0.586896542450468	0.673640443822023	NA	0.25	0.25
Q9NS69	Cal33-HSC6	3.01311316694352	0.210616931173811	14.3061298545697	6	7.29824276346491e-06	0.000336776883461917	NA	0.3125	0.3125
Q9NS73	Cal33-HSC6	0.69889558802291	0.225286990540972	3.10224565717124	4	0.0361423422422495	0.0770178383615124	NA	0.25	0
Q9NS91	Cal33-HSC6	0.0497941448181071	0.0976277502710874	0.510040891855455	6	0.628236157512019	0.711273928028283	NA	0.2	0.2
Q9NSI2	Cal33-HSC6	-0.94719330480252	0.718786005044722	-1.31776815095835	5	0.244727018429148	0.339266406081943	NA	0.4375	0.3125
Q9NSI6	Cal33-HSC6	1.58126123556286	0.0904153167973407	17.4888646257485	6	2.24172129614786e-06	0.000195061575321574	NA	0.484375	0.484375
Q9NSK0	Cal33-HSC6	1.25046936782303	0.484998110484725	2.57829740114506	6	0.0418651761562645	0.0862774892437192	NA	0.333333333333333	0.166666666666667
Q9NSV4	Cal33-HSC6	0.682977987613083	0.302717625482154	2.25615534122028	5	0.0737059523724293	0.133265049604665	NA	0.4375	0.3125
Q9NTI5	Cal33-HSC6	-0.974327322214068	0.0636089243487977	-15.3174626389117	6	4.89087639787833e-06	0.00028359537854137	NA	0.436764705882353	0.272058823529412
Q9NTJ3	Cal33-HSC6	-0.686247781907333	0.192122920729456	-3.5719204106505	6	0.0117569427312798	0.0327221203290165	NA	0.4125	0.4125
Q9NTZ6	Cal33-HSC6	-0.061011404902088	0.429165716725423	-0.142162811530266	6	0.891604970836539	0.924713429036984	NA	0.303571428571429	0.303571428571429
